order_id,payment_sequential,payment_type,payment_installments,payment_value,payment_diff
kWbIo1zNX766,1,credit_card,2,629.84,1197.71
5n0UpxZuCuZX,1,credit_card,2,53.22,22.010000000000005
UA4atkeobfgb,1,credit_card,2,47.72,56.84
GqyCavbpnuVm,1,credit_card,2,166.15,1162.52
y9pEb2QDPb9B,1,credit_card,3,656.78,-575.64
tGtBE0Vxewpf,1,credit_card,1,299.96,140.95
P93uKMOiinZ3,1,wallet,1,176.54,320.77
hbzPoFyIR5YL,1,credit_card,2,127.69,28.519999999999982
WnWrnhzNAg2g,15,voucher,1,72.32,-14.009999999999991
S1HITbrMCAG8,1,credit_card,8,6.34,70.38999999999999
AYEhiSRkOvNf,1,credit_card,5,211.44,527.3199999999999
gy6WIbL6JkXl,1,credit_card,5,76.92,691.13
tWInAbawki6W,1,credit_card,4,75.8,-25.349999999999994
OivIrjuMQwDK,1,wallet,1,461.25,2350.44
qiNhaGYRh0ca,1,credit_card,2,44.15,155.57
uQhuGZGTXfu2,1,credit_card,1,150.96,335.96000000000004
5V4DKCfAZOYG,1,credit_card,1,196.9,295.28999999999996
lS5hABbVmKEn,1,credit_card,2,170.61,-29.340000000000032
0jg3YPN9krKS,2,voucher,1,12.28,37.48
aUv0bmf0Yh2m,1,credit_card,4,599.18,-330.9699999999999
2D4eZgD6zQ8l,1,credit_card,8,138.36,752.4599999999999
tOKQQh7WfnbU,1,voucher,1,400.92,-313.84000000000003
JahpbQuDr1xr,1,credit_card,3,368.79,-334.31
LTczjeBGPe3l,1,credit_card,8,223.82,-123.81
hqThgeMy0mD8,1,credit_card,1,177.9,-44.150000000000006
OhBJ3KepUGJC,1,credit_card,7,184.11,2082.58
k0aRRZxuVWh1,1,credit_card,3,781.07,-735.57
RgfcBL7eEKHz,1,credit_card,1,222.86,317.78999999999996
3OurwFM0cK7T,1,credit_card,1,35.59,130.44
UkExBgknGkMF,1,credit_card,5,191.26,434.15
1Un0uKUTHHsd,1,credit_card,3,168.54,-132.5
NqYhnqmijeF1,1,credit_card,5,35.73,353.7
I17ppEePQsDM,1,credit_card,1,670.47,-158.01999999999998
getoCUWmsXbO,1,credit_card,2,78.39,6.280000000000001
EcwJQkp7czFd,1,wallet,1,505.68,29.119999999999948
8LKvEv4QJRI6,1,credit_card,3,588.66,-474.71
m0YZ3ufMlCLv,1,credit_card,2,252.11,-187.34000000000003
dN0dnv7QFJKZ,1,credit_card,1,158.58,709.0199999999999
Rb3OigX0FEYK,2,voucher,1,342.04,166.89999999999998
83VsMYG8lcI1,1,credit_card,1,44.71,271.22
1KqA4UZA8ALe,1,wallet,1,116.44,114.88
HSnAM4cwQZZw,1,credit_card,2,216.25,-86.44
Wb5z09gZ2rPO,1,wallet,1,4.84,107.63999999999999
6Thbs5GV4w9D,1,credit_card,3,548.08,252.7199999999999
IBL3MZUWwhoq,1,credit_card,8,134.42,18.22
sWBxQqW5Rppx,1,credit_card,2,228.5,-8.730000000000018
OGtbk4Hz10vt,1,wallet,1,517.64,-137.99999999999994
881jLmwWAIyb,1,credit_card,1,370.05,-130.0
tX4NLAesV7HD,2,voucher,1,127.45,112.11
2AK0UZoTZoUG,1,credit_card,8,523.8,-380.22999999999996
h60k7O6bnsso,1,credit_card,5,203.82,-89.96
IxquGCtASfmB,1,credit_card,1,191.82,-130.17
jZudG9WIPan0,1,credit_card,4,356.51,-131.04
RXWjyZ0VmDDn,1,credit_card,4,218.37,-142.29000000000002
dvVIvAt7IZhY,1,wallet,1,72.1,13.36
rXwogWptKszn,1,credit_card,3,200.13,-46.629999999999995
s048AbdESjDd,1,wallet,1,512.9,510.65999999999997
C56Ex032vokI,1,credit_card,4,318.57,137.18
uf5hrC46ztIm,1,credit_card,1,1293.26,-1183.41
rqsQR8s3ke6I,1,credit_card,1,147.27,307.88
n6EcnwhI0Jq1,1,wallet,1,219.2,10.070000000000022
qF5iQFbimMmT,2,voucher,1,194.88,793.8000000000001
LkieIGpMy4aR,1,credit_card,3,53.8,542.1
k3TwIvGHyKci,11,voucher,1,201.05,-142.74
y2WGD2AOZ0ol,1,credit_card,3,358.04,532.78
VIZ9wHCKIPoi,2,voucher,1,696.0,-588.39
nw6p3zktTnhG,1,wallet,1,137.43,-39.519999999999996
IcoPwNPxWJlw,1,credit_card,3,371.94,-143.89999999999998
K5J7Dm2CmSXx,1,credit_card,1,266.04,75.49000000000001
ankNjxkOaYGE,1,credit_card,1,141.91,372.45000000000005
g4cVZewUwRr2,1,credit_card,2,266.17,-216.25
OlCpCsoUtntC,1,credit_card,5,95.09,35.370000000000005
vmZQuJzCvnXc,1,credit_card,3,97.33,3.5900000000000034
T2lgT9c4MgYH,1,debit_card,1,179.51,199.32
VbxPKMCRuziL,1,credit_card,3,426.06,-188.04000000000002
4h6FpTdM3bW5,1,credit_card,1,63.8,513.65
KBLylXWrpwJU,1,credit_card,4,137.52,-50.860000000000014
x3az91Hpw657,1,credit_card,4,241.83,140.98999999999998
6DnumVVaGXGL,1,credit_card,10,188.97,340.8699999999999
9tgloOYNBxar,1,credit_card,1,449.79,-310.22
ZcSQL9iyrwem,1,credit_card,1,4.56,102.75999999999999
FnbSAqZow9jF,1,wallet,1,1841.11,1071.8500000000001
G9DNuKrvewkq,1,credit_card,4,62.14,98.02999999999999
KkfIXbWdiwyT,1,credit_card,10,199.4,-135.8
kwUqEdkC6qXR,1,wallet,1,118.3,-3.3299999999999983
SMSxSv1F5P7b,1,wallet,1,333.66,-73.27000000000004
Trz4rcrwhjV8,1,credit_card,5,255.24,501.30999999999995
s09vK8gCHSTe,1,wallet,1,116.3,-27.790000000000006
KJ5pEutrOgg1,1,credit_card,1,50.78,516.01
ZsBYoPuCbR9h,1,credit_card,12,325.26,-114.19999999999999
Tx2zBjpC4D5T,1,credit_card,2,210.41,-116.19999999999999
2i2ett24YKce,1,credit_card,8,107.68,932.1099999999999
lpeimA4e7nGO,1,credit_card,3,17.12,362.52000000000004
cDAzji5iRSlO,1,credit_card,3,19.06,118.91999999999999
S5V5TLa5DKDF,2,voucher,1,1843.85,2313.2599999999998
EdwAntVxuBMD,1,credit_card,1,229.99,495.90999999999997
jDvFY2nzXfyd,1,wallet,1,27.99,413.64
iSh36rQAgzfA,1,wallet,1,406.65,-245.78999999999996
FhWVZ4VXWzVj,1,credit_card,6,559.85,9.779999999999973
ltuN6GVfcYs7,1,credit_card,8,111.09,338.93999999999994
XBZOGngp13o8,1,wallet,1,454.76,-166.70999999999998
ZjBSybjPOWqB,1,wallet,1,432.18,-215.37
0ikb7ODvBgxs,1,debit_card,1,88.67,4.170000000000002
GOR5cYXkjbPq,1,credit_card,2,106.95,55.65999999999998
zp3BQYix3o4N,1,wallet,1,721.71,-551.45
420WgCvULAyh,1,credit_card,1,249.02,-110.19
lGyd13pQ7iPS,1,credit_card,3,899.99,-719.75
pvhOhnOdzxQ8,1,credit_card,1,321.08,-143.76999999999998
b9DyhDo6tBDp,1,credit_card,10,36.52,117.0
Y95JbwQTf0Xu,1,wallet,1,548.13,462.53
bS9E0Ym83XFo,1,credit_card,10,197.69,-67.03999999999999
IliSwepPhDNb,1,wallet,1,90.96,457.58
EyOrivRVgQJN,1,debit_card,1,83.88,-9.019999999999996
k9pjXod6PRbG,6,voucher,1,261.46,-158.49999999999997
oAI8PDgdMKMm,1,credit_card,1,553.38,-100.97000000000003
cfbaW6cU7u5i,1,wallet,1,683.97,-487.97
8I2glIuoEFZv,1,credit_card,5,62.04,5.1100000000000065
KCEefUNy7IF2,1,credit_card,8,213.37,-142.12
5yD4pMIa5t7I,1,wallet,1,142.12,-66.01
EmdJPGBQt4Bj,1,credit_card,3,238.49,99.96999999999997
vlmCCHAiKa8c,1,wallet,1,381.32,-315.99
6Ip7OId3mMSo,1,wallet,1,157.76,-11.45999999999998
fMTrRWRXJsYr,1,wallet,1,148.16,149.81000000000003
ig8nXYDUA6fD,1,credit_card,8,172.74,-72.01
ZFutTSQC8oXy,1,credit_card,4,178.89,-60.829999999999984
EIxSjLDGt2PQ,1,wallet,1,188.96,-134.52
XybJa0diMJf1,1,credit_card,1,42.22,695.38
uzmSDOE9lqb3,1,credit_card,1,406.65,-328.58
ox4M1eQBcYUn,1,credit_card,1,242.83,-68.26000000000002
fpCajvMQZQ5Z,1,credit_card,2,147.94,-79.91
6cQGMcGNJfdN,1,wallet,1,686.02,318.61
uEoUnS5OCv6s,1,credit_card,3,164.99,109.38
qFXCIkxw2Sz8,1,credit_card,1,125.96,732.43
UWVpnLHqqwfi,1,credit_card,3,97.96,83.83
B2GORSgbArVO,1,credit_card,1,138.65,675.58
9IpzX9Z6fcMm,1,wallet,1,280.12,-219.18
yyit0SIe0UDu,1,credit_card,1,169.92,137.63000000000002
iMw3VrWK6m20,1,wallet,1,352.64,268.38
T90FPzmNPLTC,1,credit_card,3,52.7,24.429999999999993
tqhVGaXwOBbp,1,credit_card,4,665.87,72.88999999999999
T6W1pfRpIVsM,1,credit_card,1,61.81,769.52
j4VX6pEc0vAB,1,wallet,1,173.53,616.71
E1pyn01yVRY6,1,credit_card,10,126.99,128.08999999999997
J0RCPJaKURGE,1,credit_card,10,160.8,-75.42000000000002
MavU8JBHtzy1,1,credit_card,1,267.18,-83.74000000000001
RauFZsiNiI4j,1,credit_card,2,135.57,185.77000000000004
F9RHPnKdvstI,1,credit_card,1,48.89,1545.6
FP8rzyBYoQ4m,1,wallet,1,154.82,757.54
mJu1ScIa6yqK,1,credit_card,3,157.15,49.349999999999994
27ZZISDoNEeX,1,credit_card,1,189.31,-11.110000000000014
4zXGRiVuLket,1,credit_card,1,64.4,114.67000000000002
LBpjac2yISgI,1,credit_card,2,155.77,-110.77000000000001
hM7P530sPgE8,1,credit_card,1,328.73,-147.44000000000003
mRyQrW2nDfJQ,1,credit_card,1,474.66,-291.35
Yi8yP6kijthM,1,wallet,1,9.69,227.55
EjvPa3Aji0Ws,1,credit_card,21,129.83,22.599999999999966
Djzegsvf2hgL,1,credit_card,1,31.98,43.30999999999999
EamOtOrNgsi6,1,credit_card,3,82.81,45.599999999999994
IdqvdLrUsTAU,1,wallet,1,1157.19,-930.09
Dj5ZcWuxFtk5,1,wallet,1,548.08,-441.32000000000005
V9QCC4u5DAWE,1,credit_card,4,340.48,1889.3600000000001
G6MSkbUeSPMV,1,credit_card,2,169.24,559.28
yazKpbTU3DpY,1,credit_card,6,180.26,-127.02
daaOuZOl4cLw,1,credit_card,1,187.92,193.73
hGpzElJqjET4,1,credit_card,5,3.39,914.5600000000001
3Z5eocbO7AbG,1,wallet,1,63.25,403.08
ZLytk7Weoyry,1,credit_card,4,113.43,-54.11000000000001
1fOj2DPECQHB,1,credit_card,7,161.84,-117.93
AeZUasDKTf7K,1,credit_card,1,225.03,591.38
GmlBcFizKPTK,1,credit_card,4,158.49,-32.280000000000015
CQer94P2BaDq,1,wallet,1,139.93,-24.26000000000002
7V8TkSHNra4A,1,credit_card,8,710.7,-276.69000000000005
xrQmFKVNKsBW,1,credit_card,6,577.0,-490.23
7qqmZwoAFcWa,1,credit_card,2,167.75,518.66
dNJzEJfmEzL4,1,credit_card,3,253.04,-155.04
qcev0lnPsHiy,1,credit_card,4,220.03,77.03999999999999
6jgKIrL6Kh96,3,voucher,1,583.38,-366.62
OpVK1I9feR9T,1,credit_card,7,125.51,-73.61000000000001
NgiZiIijWzVN,1,wallet,1,34.51,730.79
EUPFUXAqodGP,1,wallet,1,170.55,-124.49000000000001
Kk2ARAcX5qLf,1,credit_card,3,296.61,246.31999999999994
GVvLhdVnYStY,1,credit_card,4,57.84,129.48999999999998
ICvAALxeeTRa,1,credit_card,5,60.41,-6.909999999999997
gw1FJxTxDsrP,1,credit_card,6,389.7,-277.30999999999995
Ve7q8UHWJiZ4,1,credit_card,1,116.04,36.52999999999999
Ko2WPHT0z7i2,1,credit_card,3,9.96,985.8399999999999
QhW0H24XdJQj,1,credit_card,2,962.41,1860.2900000000004
CT1E3iQIO99j,1,credit_card,10,130.32,264.53000000000003
eefQ8w9vPugk,2,voucher,1,145.48,-50.67999999999999
1n19vTrAZQsm,1,credit_card,2,194.5,-99.6
NO1jwFswOA4m,1,wallet,1,78.35,65.46000000000001
RS1mSg1N5WHV,1,credit_card,2,278.06,-200.78
L26KOH3bN26O,1,credit_card,1,108.86,924.4799999999999
S83TE2zdOt1z,1,credit_card,5,181.55,-146.77
eLzZ0cVFFnG1,1,credit_card,7,339.33,-32.71999999999997
AIMt47z0jHRP,1,credit_card,1,47.33,545.5
8GAZ7553C1Il,1,credit_card,1,159.69,-96.3
XfKCTSLDhy5Q,1,credit_card,6,288.84,-196.30999999999997
MSdCdr5Zf2Dq,1,credit_card,10,209.23,258.16999999999996
zpGPxEm9BA8g,1,credit_card,1,109.68,-34.540000000000006
5pZgKIj91IyE,1,credit_card,8,254.46,-131.20000000000002
Wb65B8LVmoEt,1,credit_card,8,450.76,-290.52
QkFw9RBTHLIM,1,credit_card,10,221.98,45.130000000000024
IKcFPi5eu1DE,1,credit_card,1,62.04,5.1100000000000065
jDipgF9qfomz,1,wallet,1,11.89,112.41
POgTee7C9VNP,1,credit_card,1,434.95,-355.53999999999996
3Q4FHa44vVYj,1,wallet,1,267.45,-109.01999999999998
HKal1JX9tZnj,1,credit_card,9,298.51,1066.1
quwHtuB380GC,1,credit_card,3,222.7,1723.85
Ob5eE5BaH5MC,1,credit_card,4,91.76,912.87
E5Hf00GNdvyC,2,voucher,1,0.7,148.36
hAWtcd2yNaG1,1,credit_card,2,172.74,-80.24000000000001
4OIL6TN4ZbpG,2,voucher,1,1028.3,-909.14
SGVSQh3i0vyE,1,credit_card,12,181.73,16.430000000000007
5SBCbkjx103x,1,credit_card,2,570.94,88.32999999999993
7sjq8wBL79nq,1,credit_card,6,575.69,-541.33
yLsNMaU3F50L,1,credit_card,4,190.13,240.49
EThLAKcdMDjl,1,credit_card,10,21.03,123.44999999999999
zgUgPix7f4M4,1,credit_card,5,157.34,1470.3200000000002
HBq3JLMt6t3f,1,credit_card,1,432.21,544.96
QkJAUXVQfYU1,1,credit_card,1,23.6,1118.92
Ihzb2DPSljUv,1,wallet,1,66.95,627.52
HCvQmkVCnXK6,1,credit_card,6,116.64,743.1999999999999
xtuUuwxRdUGX,1,credit_card,4,822.9,-664.5999999999999
UKIaHk0lus22,1,credit_card,10,104.92,153.92000000000002
4GpRYIci2F6U,1,credit_card,1,109.0,1.7999999999999972
gJMRjYelPM2y,1,credit_card,4,436.69,-256.87
siZLqdke3QVB,1,credit_card,8,209.43,699.23
3WG3t4Yh0m4s,2,voucher,1,1843.85,-1692.1699999999998
IxhWOyvs5hCZ,1,credit_card,10,357.16,-289.49
52AHiOe7kw8I,1,credit_card,7,344.74,-142.43
15YZct9rg8kB,1,credit_card,3,149.72,-10.849999999999994
AHCHCzaADYka,1,wallet,1,170.71,707.15
ZDMolnCLcPQk,1,credit_card,6,216.82,-122.48999999999998
DHdbf6qIAROI,10,voucher,1,14.55,1460.31
k84bJiuy6ZTd,1,credit_card,1,94.91,18.930000000000007
tvYC9RCz2iBd,1,credit_card,10,257.29,-178.10000000000002
eVrrosWzuI1d,1,wallet,1,106.44,28.129999999999995
oUgnL6dY1Pgl,1,credit_card,1,518.04,-474.38
LuALVK7huuDd,1,credit_card,10,603.03,-77.84999999999991
lWzFupiRqRnV,1,credit_card,1,73.02,60.85000000000001
3YI6pOUOlZYV,1,wallet,1,256.0,-176.06
jZ7E7SiVMQql,1,wallet,1,143.71,-59.41000000000001
IQGDSKjjOJO0,1,debit_card,1,381.32,-315.99
6TlVgEbRgDoX,1,credit_card,5,40.05,70.08999999999999
drkdtG9t9zHN,1,credit_card,1,308.86,-36.98000000000002
c9tDkidx6ZUc,1,credit_card,3,273.42,-85.26000000000002
Z2vxSAe2gNv3,1,wallet,1,277.22,-230.15000000000003
CYjyvYRKm3aP,1,credit_card,1,248.94,-162.49
lHa9CXPgP0H0,1,wallet,1,112.78,2187.04
dnwzEDjUnq6B,2,voucher,1,157.79,21.940000000000026
9QCqxnb5atvU,1,credit_card,1,188.37,-132.84
T0Nvl9Qfm3Ck,1,credit_card,1,123.49,-34.69
mRf0FjMT8CAE,1,credit_card,4,158.23,69.14000000000001
GbLiDKGddPxU,1,credit_card,1,204.53,152.46
XBrwFXCqVNgL,1,credit_card,2,19.92,96.08
RfBhWMuJv2Gz,1,wallet,1,250.58,12.329999999999956
VkBqj1QltPLC,1,wallet,1,118.91,86.93
m6dOVtliLgvC,1,credit_card,10,987.8,-426.3399999999999
rlg2s3dANJcD,1,wallet,1,43.82,155.33
jG7XLBydE81G,1,credit_card,1,299.24,531.61
Ax1yH0jcKHVr,1,voucher,1,16.18,60.85
0AVFQMwQcmN0,1,credit_card,4,23.71,542.89
nOgwSoIYGUnN,10,voucher,1,129.77,562.16
CPsf0gJg0boB,1,credit_card,2,1068.5,-842.51
sMnHU8eZiSLG,1,credit_card,7,308.86,32.34000000000003
a9b0M0wETtio,1,credit_card,3,275.47,550.66
6iAPy9xDWk2h,1,wallet,1,225.6,128.50000000000003
yVzb1HbIe2vF,1,credit_card,1,188.02,-27.400000000000006
s71yfjOFn3G9,1,wallet,1,196.9,1972.08
Emcz1t68Vits,1,credit_card,3,23.08,14.46
kcqTuwwdbXhc,1,credit_card,1,142.83,-54.18000000000001
YRRoeTPYV0by,1,credit_card,3,46.52,402.20000000000005
G90UrAZnDZzr,1,credit_card,10,17.13,813.99
D6pasLhVQBP6,1,wallet,1,320.07,-291.45
nN0QnsbilZMo,1,credit_card,4,435.79,-341.02
GKcKBCoVswYT,1,wallet,1,1006.77,-823.3599999999999
gsmMIFPyJPeR,1,credit_card,3,91.75,388.7
eDjMyZbRowhR,1,credit_card,2,537.79,1667.2800000000002
2oRgK8HO8jeS,1,credit_card,1,41.83,91.22000000000001
X7RbNfYHvBqv,1,credit_card,2,306.51,-216.98
zbcs2ViIZO50,1,credit_card,2,127.76,-82.99000000000001
IPo9SbqveAnM,1,voucher,1,283.67,-121.93
BoWIcUxzWe9A,1,credit_card,1,810.63,-402.49
5x8cW5do3V4j,1,credit_card,6,574.77,287.36
OwKL1NWJGIV1,1,credit_card,2,178.89,-129.85999999999999
fRCJlQnk3601,1,credit_card,1,38.39,401.46999999999997
3sSCX969cUJK,1,wallet,1,319.45,166.98000000000002
QfNoGIknaZ6n,1,credit_card,7,274.88,-151.18
fLW5y48kCdF4,1,credit_card,1,77.27,328.01
kyVtAawXZmZ0,1,credit_card,5,3.79,65.55999999999999
DlmnTkKjyj4D,1,credit_card,4,350.18,22.819999999999993
k7hsDxO2yhIK,2,voucher,1,194.0,-79.75
T5WkiKn8Ecxu,1,credit_card,6,69.43,62.71000000000001
DrTWTeimnRiA,1,voucher,1,107.01,94.29
nQRyFHIlWtYj,1,wallet,1,211.57,298.84000000000003
x6INshLlYjPY,1,credit_card,2,178.03,67.46000000000001
CJgbxvbx1xyb,1,credit_card,4,161.44,79.88
nTaC1I3rRo2Y,1,wallet,1,67.36,95.89999999999999
qAmnOOODBtU0,1,wallet,1,5.5,835.4
6FR82TbHoIhk,1,credit_card,2,158.82,-85.07
Av7s2soeLZYK,1,credit_card,1,202.15,1987.83
tbiYkaWk54OK,1,credit_card,6,131.09,3.490000000000009
P1IRFj1XAvjV,1,credit_card,2,205.83,141.07999999999996
Irkx8j9nz85D,1,credit_card,2,200.61,285.46000000000004
qUwVqnU1mlrU,1,credit_card,1,4.06,168.11
arJKBNS5XORo,1,wallet,1,201.53,-123.86
sS38laSK0EjR,2,voucher,1,97.18,3.719999999999999
DPK6CK1G4Mxa,1,credit_card,5,25.27,403.72
6HLA0yK41UCU,1,credit_card,10,139.38,-90.64999999999999
SivFZuOcXsC9,1,credit_card,8,253.26,-53.629999999999995
0sf4cAth4kMx,1,credit_card,1,60.24,425.84999999999997
skpCOPKYb2e8,1,credit_card,4,109.38,-22.799999999999997
BftwxZ4vd1rJ,1,credit_card,1,107.77,452.5
WIjUCu1awGDD,1,credit_card,5,320.21,103.71000000000004
0VL1ehtzFMri,7,voucher,1,1053.84,1819.3700000000001
TtQV23mVc15N,1,wallet,1,123.97,398.5799999999999
wFLyy6w34BSw,1,credit_card,2,231.34,591.17
kUNiWXibEsFJ,1,wallet,1,84.25,-7.489999999999995
bzFIRhGPePr5,1,credit_card,3,37.55,158.12
RJBkUJLQVUHh,1,wallet,1,63.06,67.25999999999999
avNtwXkrSJEe,1,credit_card,1,140.7,56.31999999999999
iREefeBaVYIx,1,credit_card,2,364.75,-67.91999999999996
46QUDITvgL85,1,credit_card,1,48.2,61.08
5sRv9cpWsQMS,1,wallet,1,96.15,9.39
ljYpAOIgWmIc,1,credit_card,3,48.2,61.08
kdXySvYTB35K,1,credit_card,4,373.24,-212.66
vqlws4M1TjUa,1,debit_card,1,109.82,66.53
GNG967uudfHC,1,credit_card,1,49.55,26.970000000000013
Eb10PG0JwJFu,1,credit_card,4,187.27,-44.22000000000003
TkD4miGjBp9y,1,credit_card,8,1353.28,-808.48
49HXpDJgKgKL,1,credit_card,2,298.2,-200.64999999999998
jfHcOqmCcz7i,1,credit_card,2,140.05,1527.39
onE5nmDLqWNr,1,credit_card,1,296.3,-252.32
ike4cE3SBriB,1,wallet,1,95.53,56.53
WATAkdN54sUX,1,wallet,1,75.8,-25.349999999999994
vK7k4NZPWIyJ,1,credit_card,3,262.84,-174.13
jtyVdOKLVXw4,1,credit_card,8,125.23,29.000000000000014
N8jzgyPEt3M9,1,credit_card,1,270.03,-213.64999999999998
OLOA51aXeKXA,1,wallet,1,1300.57,-1176.9299999999998
1bFYWltXlMFS,1,credit_card,5,120.11,-95.9
U7myYlewPqeF,1,credit_card,1,491.63,-445.87
LWwE8Vxx0vCW,1,credit_card,1,182.42,-111.30999999999999
La9TVkWCnItw,1,credit_card,4,257.19,-157.81
1hF9FTjAcLHv,1,credit_card,1,38.74,1132.3100000000002
Ue5rI4TbKVI1,1,wallet,1,669.4,-269.59999999999997
slck2jMmBeJM,1,credit_card,3,238.17,-73.27999999999997
UGJ0oGnUpNyY,1,credit_card,5,173.29,-143.24
PWz2WWVAn7wn,1,credit_card,5,131.43,-28.689999999999998
FeUkgBm9kpeh,1,credit_card,3,152.27,-34.13000000000001
69m3lWyssFZ7,1,wallet,1,112.44,22.110000000000014
3q4mBDKTgOew,1,credit_card,3,337.38,14.75
aWrx2a9ZZ6W8,1,credit_card,6,49.47,329.68999999999994
hzRuYIupUpGB,1,credit_card,1,38.39,401.46999999999997
hrHQjIB3Z3uw,1,credit_card,1,26.74,470.44
r7WXtW4iN09r,1,credit_card,1,327.01,-218.2
6o1arOdP4cyM,1,credit_card,3,262.84,19.230000000000018
FmzND0aHcAuK,1,credit_card,10,247.1,-198.75
K8ooWw0kRcCd,1,wallet,1,126.72,-36.28
DWWcG6cEKxQO,1,credit_card,7,331.02,-137.70999999999998
LmKFa2fpqRIq,1,credit_card,2,394.83,-328.93
4ZOOjZ48o3r9,1,credit_card,1,227.82,-122.95
H3DzCyUuYvl9,1,credit_card,5,35.17,322.03999999999996
QFc5CEapEDSx,1,credit_card,1,87.68,11.840000000000003
9vsWZVh21Zx8,3,voucher,1,406.58,370.38000000000005
aiJLazzQLD9B,1,credit_card,8,108.95,35.019999999999996
a29Y78jLuAWv,1,credit_card,3,187.89,89.08000000000004
G3v7QaE8w2TV,1,wallet,1,292.94,-68.63
NdkVYzscxQnC,1,credit_card,1,160.58,81.28999999999999
tVlzLB6ym5P1,1,credit_card,2,28.03,752.21
Am1wSKI1POvX,1,credit_card,1,330.13,-171.79
MZeKkN0SCEru,1,wallet,1,122.81,-29.610000000000014
JLBtsLKPjONr,1,credit_card,1,388.74,-271.35
SegU1jieSBBB,1,credit_card,1,34.24,848.87
Il3orzmPTllP,1,credit_card,1,237.92,-127.57
WA7U1BhxxhYF,1,credit_card,1,273.32,-159.82
w7ZuGvisRSm8,1,credit_card,1,122.91,-47.67999999999999
FKzp6ZU3OsGN,1,credit_card,3,477.98,-326.63
baveMyfUMokY,1,voucher,1,209.53,2392.93
BKbZcOmdyTyA,1,credit_card,4,182.17,-20.94999999999999
2au2fwFwEbnU,1,credit_card,10,317.4,558.5500000000001
VI0KtbAXEtHQ,1,wallet,1,61.02,117.53
5JUpFOew90i1,1,wallet,1,5.5,835.4
eqgkb6HcdgI0,1,wallet,1,148.2,986.1100000000001
MFO2VqFw2VwT,1,wallet,1,177.18,288.83
MtvtKb5zOZtC,1,credit_card,6,74.93,110.41
sA8dGhDYirLe,1,credit_card,1,96.27,-17.809999999999988
aitrEj0cP7Mk,1,credit_card,2,61.08,479.09
RMuBa5M4Q6l1,1,credit_card,1,1524.24,-674.5100000000001
pFKlwfQB94oe,1,credit_card,3,100.43,835.6500000000001
smguEISZEtFw,1,credit_card,2,1301.01,-1268.75
mLUHFpM8ujom,1,credit_card,10,378.67,-250.12000000000003
PcKalbEiNZzX,1,credit_card,2,269.35,-211.3
6esWecC79iJI,1,voucher,1,726.82,-541.3900000000001
64k36bRCjGje,1,voucher,1,53.51,88.28999999999999
eepjXFvrTqUX,1,credit_card,3,141.82,-24.69999999999999
KmRzUVbJbdrT,1,credit_card,8,668.04,-450.8299999999999
cktWTyplMqK1,1,wallet,1,48.43,110.38999999999999
oO8G9bmnqa4M,1,wallet,1,1221.39,-693.96
aBjnqYq6HRKP,1,credit_card,3,154.45,2014.1499999999999
icmojhGZGAj8,1,credit_card,1,24.79,86.97999999999999
cgipHk7XHpAF,1,credit_card,1,362.93,-258.62
nURX5PABdKdj,1,credit_card,8,20.76,81.36
qYqkK0HXpHs5,1,credit_card,1,328.41,-28.180000000000064
IZOe0QVE0yP7,1,credit_card,3,364.58,-168.71999999999997
5Ny5ZDskLTGg,1,credit_card,1,10.34,110.02
6PkLqvsls2Tm,1,credit_card,1,384.14,-276.53
XRnV5omxdKS6,1,wallet,1,222.03,-129.84
t1diVy72hLMQ,1,debit_card,1,298.17,-213.33
4sQ0tL98QIFw,1,voucher,1,33.48,493.59000000000003
bq6783ba5EyY,1,credit_card,4,358.04,532.78
mTGzwFqRnQd5,1,credit_card,4,208.07,-191.39
b4Ip5cVkK5VM,1,wallet,1,165.22,98.27000000000001
bTSxMdj503DM,1,credit_card,10,624.35,-487.0
gZAZOI3UzwIq,1,credit_card,2,568.5,-459.38
7ayI6GLqhWu0,1,credit_card,1,69.0,-3.3400000000000034
7YfmRQydU7qU,1,credit_card,1,39.38,383.73
BVwFnjjWtd94,1,wallet,1,99.4,9.169999999999987
XVYxBhCCTfvy,1,wallet,1,548.08,-441.32000000000005
yMRheRMFpSya,1,wallet,1,7.51,2162.9799999999996
KgelML7vJp1o,1,wallet,1,228.9,-76.06
P9Z3E7GpP4Bb,1,credit_card,3,608.28,-426.47999999999996
NuxGIZNOSY83,1,debit_card,1,62.98,335.66999999999996
xVJYB3bhGfMv,1,credit_card,3,74.48,-33.480000000000004
KHBjD5kbwYuT,1,credit_card,1,40.63,65.49000000000001
4QHpWbYTyvH5,1,credit_card,1,7.55,133.45999999999998
Gu98SVPp8FaS,1,credit_card,1,265.9,-180.34999999999997
3xlwBwx3BQDh,1,wallet,1,610.59,-331.09000000000003
04BvOTgqn0Lr,1,wallet,1,222.03,-129.84
CcFMFBcox2iO,1,credit_card,3,191.13,-23.25999999999999
3LVqW9h9rEOV,2,voucher,1,54.28,37.22
Gy6NLoJQkqil,1,wallet,1,39.05,148.03000000000003
aC69mxZqFOIL,1,credit_card,1,203.99,749.43
NG6kIhXDrfbL,1,credit_card,4,52.83,260.62
KR1k8ZSGjGX9,1,credit_card,1,25.16,-12.17
wE4ia4SGHCjI,1,wallet,1,1220.73,-795.48
rbaqaIRgteN2,1,credit_card,6,729.51,-523.2
