order_id,product_id,seller_id,price,shipping_charges,shipping_price_ratio
m48Zz8qXWskb,5EFBA7VYOItK,mmCZV9eruyuF,367.9,116.88,0.3176950258222343
wvpr7gjbqNvE,F1xhosDmX6zV,i2VPd2aaDnzs,128.99,21.93,0.17001317931622606
gHlj4jHjygvv,EaCIwpoNgdYm,3Q4DoxWsVAXa,167.84,17.03,0.10146568160152526
HIq3biuYPZZz,ZCOTSt91UZNu,8cMMpAAFEsxE,141.4,12.28,0.08684582743988684
w14IgYdhJje7,qkKlgzX5fZFH,BNvnFXAk18wn,28.82,10.38,0.36016655100624567
eimW29HXodCG,HJDrbqnkaiO6,xVqnZmeeaibQ,86.32,47.55,0.5508572752548656
ANXXbPGx84Gc,ymZvN9XtTHxn,Kvozkx4dDVxL,329.2,12.28,0.037302551640340215
yYRgvbvIoweO,c2VFJRsYeZrn,1tQEjUJuOyJ8,676.97,9.57,0.01413652008213067
3g7emgFVrEmt,YUHPB48nCMIU,nt1w9AssyxfU,2221.0,4.85,0.002183701035569563
nJiseifRrzAr,kJmCM5c4qoJL,NSTd0PXlulDm,509.99,88.96,0.17443479283907526
jbDMuNVd5lsI,Hr8Px2o48RCj,KH9VVC2iPaCb,181.56,161.82,0.8912756113681427
p7zKGwsC0Tkp,hjoq8ArHpIOo,d7EkxlcssOqm,46.2,4.1,0.08874458874458874
cSPo4JJfLoAo,YgnBaIterOVh,FRAkUwkY4tZy,329.93,62.75,0.19019185887915618
dDz6SeYN6oU4,9zdWlcDPyj0Y,no31OmqCal1K,113.49,66.9,0.5894792492730638
Nxg7Ng5UL7EX,hbaMAwyAE4EK,UA8WZi7OdnY9,399.2,80.47,0.20157815631262524
6Vyu6mSvgZrR,huOtiYFnpes9,CYe0rVOTbNZ3,465.52,82.61,0.17745746691871456
jMtyxzPMYkpq,dInklYZ5HXma,XLxN4hdOlYco,153.75,32.34,0.21034146341463417
rlZ3pPjYzhki,GMEXUrKM8Wty,ItYhqrkUww7D,128.56,26.9,0.20924082140634723
qBR2ctVpIy6x,k3HrRqXYQloC,05nIYpVrMwiz,128.99,61.25,0.4748430110861307
6GlAawanmDWw,OzZ5dThgoA01,yJ785hbwK2Jx,368.9,17.28,0.04684196259148821
6Hv71FI8CMfK,hYoxEbIqHFom,4cJY064rRFhL,231.27,149.66,0.6471224110347212
yqq0i2M04XtL,6WpnUUXusKsK,KMUPLmVqQPcw,55.08,69.21,1.2565359477124183
aRmzJjodkF2i,sB3mH3n4QEcI,hmS6KkvxMbyF,109.6,37.81,0.34498175182481755
om0Ql4JOB8IU,zMJ857L4miR5,dHUHvmn8Gewy,820.05,27.02,0.03294921041399915
FWj1zRrVbZaU,yRGhZ4ZUz3yq,8T7T2DtEKOuh,369.0,23.78,0.06444444444444444
OwEdlDw8GHiI,da8VlQoklqBC,EGpv4plsYpt1,453.7,20.9,0.04606568216883403
SKtmphsAQwo6,xypejHNHM7MR,9I5hboJXGNtG,741.82,20.02,0.026987678951767274
eKMMsz0QLv2C,4WpxUyrSqkaE,HQ4j3Fr6B61e,749.9,32.36,0.043152420322709696
VIHOUD8tqNrG,sCMMYOnCHpP8,9fFFM6RBxCkT,274.49,44.23,0.16113519618201025
7a6Zmq1DB2vH,L6hOpvbiwzZ2,rA6aq9wj3MEo,359.6,23.94,0.06657397107897664
q8pMnvut4IaU,zJ3QmOOSjuNf,k6TefnINF6Kt,26.91,17.46,0.6488294314381271
OEAAJD1nsgkj,3H7nJ3Wp12et,s9PULoMk80qE,1934.0,16.99,0.008784901758014477
BJ2a5GD8UMLH,iJ8bmgiAJXeh,qMSMJjxggK58,18.99,86.36,4.547656661400738
VuGvGIf7zwQm,kcCEBVHhv2Qf,2a07LobkzHUx,43.62,96.55,2.213434204493352
WeUOIaAkQxvm,7l0H7PUV8lwY,KH9VVC2iPaCb,145.99,161.82,1.1084320843893416
UozB5zF4NSXu,FVUGIZeUnbcd,m6IJZtqbZBZn,779.9,16.23,0.020810360302602898
mTsGpLdG3eHD,W52WtPMyBxpP,h8sR9ByBpRml,49.38,14.25,0.28857837181044954
egcP7Pn1CgpW,1mW074e6NIwa,yDXyFJchpECr,37.84,79.88,2.110993657505285
rDZm9ibPRuq5,rA0r94YD97un,yGbPyLPc8PmT,161.0,32.34,0.20086956521739133
VyC1sIlWomtG,cD0MwY3PCFKH,EGW4UK5bOeEZ,135.48,119.35,0.8809418364334219
RnXwVh4NcPcl,IT5SKsFhdM6k,d3UkhSmgUAO1,234.9,2.29,0.009748829289059175
GUcYh9iq7KS0,XMsnZN9AnrL6,ck0LA3MA1GIe,1799.0,34.24,0.019032795997776544
Xu5Uz2kDoDSu,oiNCSYKjXspL,4YcgcZ3R8f8q,21.74,57.21,2.6315547378104878
p5VDn1zKXSgC,7grztYpCkySJ,K0qPVGdA91KO,161.0,17.37,0.10788819875776398
pR1oCkALFLSi,BgmAHJzA6viH,TiR7Z1vu8RZu,438.99,75.05,0.1709606141369963
upjSprJofRlU,DYNDI5oNKdtz,dHUHvmn8Gewy,399.2,41.41,0.10373246492985971
yNmwAFXbbGVr,JUZSyxq6s6nI,TBkUw9PKrND5,17.95,80.11,4.462952646239555
KAxQA3t6KibM,8opgOxWwKmAi,UOGIrJtSldvd,257.6,12.01,0.046622670807453415
KE9Nc6JpAd1q,Ybbm1YWyXs0r,pvPUSlPc9wyn,107.63,24.78,0.23023320635510547
V8ko2S9A1mA6,7ToKvj5reDPi,aFLwzlMNYqul,125.46,27.26,0.21728040809819865
oyxbfIbgEJhS,LkzZ6ZCKsdXj,yrRN2gKIgYet,719.9,34.33,0.047687178774829836
YyUD4tz5RewB,pMyqbtKy9NcN,tYbtiPwsAhmw,74.65,20.9,0.27997320830542527
RlXKLSxnsmTb,AoRvI0gJo1fz,vwVkix1BWWJ9,37.38,40.96,1.0957731407169609
FImWYrG9ftNV,9nkaJhiISWMr,1LZbgYQZRSEf,68.99,50.74,0.7354689085374693
vH8u4CY1miAn,lEOLsoHmjRMR,7u6LqoimY44W,71.8,24.23,0.3374651810584958
bwuS7aimWK6O,efTN2UEcSJrV,V3iKL8r9W9NR,56.89,45.85,0.8059412902091756
4RRXMkfRwqHq,HGwZzqPOWdOp,nKBsxjDoWKEM,98.5,6.08,0.0617258883248731
380cXxIlt1r8,5EFBA7VYOItK,7OKhjPME8ZK3,261.0,82.44,0.3158620689655172
DUZa42DIwRNR,k0tXJd1I6Atc,EGW4UK5bOeEZ,44.6,24.12,0.5408071748878924
63xwoOHWmoAl,D27O4DNJArni,MzglQpTRHvOK,79.89,54.09,0.6770559519339092
P0Y48cO2T9t0,ro08JPncYzLh,r7VxefoTVHbb,509.99,17.44,0.03419674895586188
QdW4Q0AFETag,7sa3TgRCZf3w,WTbhLip6Y9IF,188.8,98.32,0.5207627118644067
Z81WyaMz1POt,w4YFJjKM42dS,ruq0u2ZpAMDr,95.03,56.65,0.5961275386719983
PSG9R25Xz6gR,StRHypLvw7ki,tQFHgEUSAMiP,324.0,59.0,0.18209876543209877
AzD5F9c9JNza,srvU0XsdWXs7,yHsOFiqVrV1u,220.99,21.23,0.09606769537083126
MFuyGE7Ur1rw,jg7qvPytgDzt,Ivbw25fb5t2Z,387.0,27.2,0.0702842377260982
ZhNnesfmRWF6,Lw0nOHsOKdwC,2RAomcA7MaVK,170.7,34.33,0.2011130638547159
86AaaKVZQleR,JpyJLsSZdC9t,UOGIrJtSldvd,184.9,35.82,0.19372633856138452
kRlg2XK5py0Q,wEXYeIBMtNpz,7qJpsaaCZOk2,71.8,18.4,0.2562674094707521
2gtVhxpr7ruq,rh3hTuTYDCmn,coi9xkdo66JI,4.3,17.37,4.039534883720931
XIIY5hJpFk0j,27BhKMSQ0gcV,VZmgxK6ws7Pt,779.9,50.28,0.0644698038210027
hM4bRj8Z7QDr,0vbEvli2JYJu,RKad98cTxhSb,95.03,60.35,0.6350626118067979
YmBndowIQ6oI,mnqSJhoYLmwX,ww2Z1B2PFAzV,475.0,56.32,0.11856842105263157
mddpgeuea55l,eeyWjfrLde8T,QBnqN8st5If7,2139.99,35.46,0.016570170888649014
I9RsXnarsJLb,hohVZyhY1J5W,CutJkKSkib8L,109.82,30.66,0.27918411946822075
4Ne0K0D1iIBB,3PAEQKgrEiNU,2UV2zaeUhNyA,200.5,49.93,0.24902743142144637
hoOrorK975UZ,zLxgi0x3EC1S,oMX7XDg7PCkP,19.3,14.31,0.7414507772020725
3pZb5ghAv9XC,f6HGOx5sd7oo,uEFXsCQR7sKo,128.99,10.33,0.08008372742073028
XkFQ8DPBUj9v,QVXSEgP8Pdjf,RKad98cTxhSb,28.82,134.25,4.6582234559333795
X31Tme5rOrCi,jnEQEVEWech0,kT4UPkqxjZhU,74.49,17.44,0.23412538595784674
gQESfXYjDtsM,E9OiMOkPkNam,coi9xkdo66JI,966.9,31.89,0.03298169407384425
OcRNqUz0SQ3D,DYoSkwNmK0vz,eV7Woul7454D,197.7,16.25,0.08219524532119374
NkgLluO39EKH,ktHbaUWLPcUG,eOhcPgdVKUYw,266.55,32.34,0.12132808103545302
ln3buJ1xqPMg,Cod2eT7WaJbh,Six0iLhdF6CB,181.56,32.34,0.17812293456708528
iellKLosxdSw,OqxmjE1EYZkp,16pMg4KJ3hIj,345.6,18.17,0.05257523148148148
YJKggyUk0wKT,ZXovpdRd8Zs0,H32Btn9yKh3b,2130.0,7.52,0.0035305164319248826
7474BjtpEqfM,Ky1MO8BUdmLW,nOpV5DDruGvj,66.49,2.46,0.03699804481876974
ISRhPXpKMAza,AWmDkJ8W4ko4,l9QnrxMcO4tI,135.0,19.9,0.1474074074074074
XO43PJ6CUQ1p,Q7UbSIkRwJkN,cdFuckm1t0Np,111.27,9.89,0.08888289745663702
0ZWg2TTM00dE,Xsj6slrUk2SK,Ivbw25fb5t2Z,69.3,16.32,0.2354978354978355
oRv9zy7adqdd,qIV3sKc3qQqm,K0qPVGdA91KO,590.0,43.86,0.07433898305084746
yxFn4tKa4VpE,NWhhNfx0E7kc,bvvPGnXzAxKt,36.3,20.93,0.5765840220385675
S3cec1WA621l,kCEjNXSCP5oc,vJf4Jmjx31y3,458.85,35.15,0.07660455486542442
dH0VyqNnKUjw,m0chN6PeOA5q,xqS6FkG5qqve,509.99,55.54,0.1089040961587482
db22j0eZrTsA,qKfRh2UCrxBH,n2kB2aR4L8Ip,95.03,37.81,0.39787435546669475
L4prwzqLFbla,k9rYAFSaAdQR,AHG0TE6bRNNY,124.85,21.91,0.17549058870644774
2TrIgzf5tK7m,m2RPbQhiKztI,yWUu6WhwFUAg,56.89,16.53,0.2905607312357181
isNZkOKV4fae,JUZSyxq6s6nI,TBkUw9PKrND5,17.95,83.66,4.660724233983287
HJLfta755eyb,GyNwDRTPoJkY,lnvB1XSo3zwf,232.99,60.28,0.25872355036696854
CgQSNKG9LvvB,bMyRVVdJwc55,lnvB1XSo3zwf,28.78,12.28,0.4266851980542043
jtuK4w0MxpUE,TfntVGzWjWir,f9tu6ULae8aj,820.05,30.66,0.03738796414852753
GdSvwa7YHX29,pRleoP5vHNBb,kCGmKvmZymjH,45.36,17.45,0.384700176366843
H42dk6T2xe9X,HJz4K1QxphD0,yxfgQLIrpHFD,161.0,30.66,0.19043478260869565
icMuMVqJ2Gfj,kpaWBO7LJ3AD,Pop7GYTjKtm4,598.0,100.84,0.16862876254180603
ladlSKd7C6Mu,BmoTL9F0ReHj,YVBAT3QqF9Qj,23.95,71.78,2.9970772442588727
5M1lqeuUzv9Q,WDDfd3nTOttW,nt1w9AssyxfU,57.98,92.85,1.6014142807864782
fm30bAfyeDLm,gQ5jgu2GcMEX,f9tu6ULae8aj,432.9,47.55,0.10984060984060984
48E81DSovLq8,rOD5s4ESotvQ,lXgFIHCZtrfT,182.9,47.55,0.25997813012575177
TxTH7PtwZjtd,Q4tzXnA635GV,ROU21YoHXFiH,265.9,110.04,0.41383978939450927
vNYtjkivMFrG,dAz11YkQkoue,TuPm19CMKvrM,59.21,21.98,0.37122107752068906
vIFzkiiWwYb4,9MpKeZlhN2lc,S90X9Xu5i9LT,729.99,47.55,0.06513787860107673
vNh1gIz28YID,y2MAnns4G96G,9xdiogxz7kit,74.5,35.78,0.4802684563758389
GdyI618fDUbC,E5K7FsEqt2uD,wAgnN3eGF2Af,56.89,45.85,0.8059412902091756
i1D2XYygmb9g,Ts8STdXSQ88k,16pMg4KJ3hIj,111.27,16.59,0.14909679158802913
rrGQlVqWAxFP,kLs1TXzq8un4,sVwxlToTFBSf,108.34,15.67,0.1446372530921174
7D45Th3wTvPi,LcWvUd3Syb7W,mFvZj7UmZKhl,559.9,98.13,0.17526343989998214
8sOY6gAzn9vJ,0eSlsvSF9ddD,v7C619QzbXVy,109.6,6.08,0.05547445255474453
oaeFlQco8yAt,yUyVu6HIvpUK,FGVwTsnkeNNv,142.14,101.29,0.7126072885887155
ZzEGmp3ICBl5,T1cOdYDc2joU,l1pYW6GBnPMr,779.9,34.33,0.04401846390562893
yUH5BdotybHq,hXvSykKsQZob,MxsQfJ8V3Wj7,399.2,47.55,0.11911322645290581
mVmA1id7TbCd,xlCbLdDIQNI3,4kvCzkmsqYGZ,49.38,50.74,1.0275415147833131
AirCnVAvLvHH,9bndAS44JgZJ,i1DC4Dxt77fE,238.64,50.28,0.21069393228293665
xcmqwZwJI8Gk,DYoSkwNmK0vz,9xdiogxz7kit,8.9,16.35,1.8370786516853934
XuRJDQgIWCWO,Kng7s6klzhxE,coi9xkdo66JI,517.65,1.05,0.002028397565922921
gojgymkzQw8F,d5NzWy9DgLhk,yxfgQLIrpHFD,294.99,70.39,0.23861825824604224
fmtmtBkYILqb,LIc97j0IxsSq,EGpv4plsYpt1,453.7,20.9,0.04606568216883403
DI8xknGz0ULj,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,50.83,0.8934786429952539
nyFQoHGvK26v,f4wfl7zF2VbD,TONxC5aLQqev,61.6,20.4,0.3311688311688311
15E0L9jn35ha,thOO5ididdoG,MMLOMUixvvyT,399.2,22.75,0.056988977955911825
iHOBMznkK2EC,P7v43SYiERYB,9mUBYR4LiO1Z,140.93,44.74,0.31746257007024764
22JK9MQaiX0j,DxX5QX9ETjTg,8bsbnzA2PWbd,42.9,5.51,0.12843822843822844
81Zw1LsEYoHZ,gkldLOjVSlNJ,5vafBVVEdnjw,220.99,5.73,0.02592877505769492
ssfjIxoRqGpO,gZdw4XlyMmXn,AHG0TE6bRNNY,144.0,18.05,0.12534722222222222
8Ob5IvuACCOm,EIGHKxblqWGv,yHsOFiqVrV1u,56.89,56.66,0.9959571102126911
wvuk1mOCzURl,7POfdcXrKEU4,UCE3Mf4XAd26,97.05,38.66,0.3983513652756311
qt5bqdTbAaLq,bbeo9NBnrCrH,QgSPgHi2XQs8,193.65,30.66,0.15832687838884585
P8P39bBYb5rG,82DpsHGTLkGB,coi9xkdo66JI,966.9,27.46,0.028400041369324648
GjEhEkJ5QZzG,rUKBLlZay81S,UCE3Mf4XAd26,199.4,29.05,0.14568706118355065
ivTbV3wxHKVg,u9ezA0ufLU5e,kYHploWLdvqh,419.9,6.87,0.016361038342462494
rUAZrI95ElOf,MBcEMNMPmgzZ,OnC6iPAbNc8Z,23.95,43.71,1.825052192066806
bgpRKiqqcdJn,HX9BlnSnp5HC,NwPn61VaD1X6,35.0,32.34,0.924
bmH3EsrC37pj,drhk3vDnnKtO,9OW1ODEpHxLL,63.7,40.19,0.6309262166405023
pzVmSWBEdgmJ,NKLApXGKpFmz,WG2pVERAEzeW,156.3,17.38,0.1111964171465131
KTW6fA61p0SX,R7LIk0oTP9Bw,eQPwMkDRktrC,145.69,89.34,0.613219850367218
2EJtrpLCMoix,ypEzTmZCegtV,7OKhjPME8ZK3,36.3,31.89,0.878512396694215
xGSg4z7d9WQe,zbOpRaWbl8I1,cUn7dujqBetE,358.99,19.63,0.05468118889105546
FLYj50CtO8Mz,dBH6x7kcZPPT,Ee4IZ22aaNeX,548.35,47.55,0.08671468952311479
0MuAcTeb6PBY,ipYJ5d8d5OHW,16pMg4KJ3hIj,290.47,45.82,0.15774434537129478
c6GxCA2y3i5U,m442Yg2ChLLE,94l6BertAIx7,27.8,27.26,0.9805755395683453
oQTo8PKzUB8O,LE52A6UgJAyr,OdnRCxXEzI4n,61.6,43.65,0.7086038961038961
bvRSO8HZqPS9,3yk93DQoQpk3,pmgltuNur5us,624.75,5.41,0.008659463785514207
YuQLL2s5Y97G,ZRA5KC5G3Xq2,gmJ10puzztav,108.34,92.03,0.8494554181281152
fgDVVfhkWztP,svywj0SqH433,TuPm19CMKvrM,117.56,93.52,0.7955086764205511
DbPyz7AMi1E5,lzbS8lCdvKyH,eOhcPgdVKUYw,399.2,42.76,0.10711422845691383
omxfKy4haJ63,DYoSkwNmK0vz,eV7Woul7454D,197.7,84.96,0.42974203338391503
zjNydeIFuZwV,D6MNSJ4hKtko,ImomkSifOhRo,399.2,32.23,0.08073647294589177
zBQmZTAkxH9g,7ymC4wrimXhe,K0qPVGdA91KO,1094.04,16.35,0.014944608972249645
fB3x6f3ivu2H,hXJzBtpOKuuU,DhnYfWO3PJ5F,40.8,22.88,0.5607843137254902
8DnBk3MBcugu,wzB5kpuiPfbe,3KuTukGXgD7C,1899.0,47.55,0.02503949447077409
akjbUfBzMwfu,0T0OZy9JRV3d,Bf2Vsni9l9DY,777.0,23.21,0.029871299871299873
I5fMKhlWs2qE,DvHwduwD5VKz,eVS6MuExSoto,2130.0,16.59,0.007788732394366197
kSM52QdJiH4U,I7HG4FMwaLsT,Ek6ADNUZ7ej9,285.97,16.49,0.057663391264817974
FRa6MsOzWLeg,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,22.3,0.20719130353990525
yDReWy6bdHku,RL5RhcHFQb49,skSdK1oNLelu,395.6,44.29,0.11195652173913043
CPcHnDG4qNep,upFmFFhqiS9X,V8Stg8HdXCTe,109.82,2.46,0.022400291385904207
MZrKO7P1zw8M,7H92lW4Ol2ax,yWUu6WhwFUAg,399.2,20.9,0.05235470941883767
RktxVjkIpaDT,9zOLezo3c0j2,8k0MN1tD94EB,38.4,32.69,0.8513020833333333
BXfHEVNUp1Ot,KVWfcApWMsPn,4cJY064rRFhL,231.27,37.22,0.1609374324382756
LBbf1fBczEnO,RQTf2lb1Sr1U,IRFNV9diw97l,162.7,74.79,0.45968039336201605
VEqIYqSYn9Bu,0vbEvli2JYJu,RKad98cTxhSb,95.03,12.58,0.13237924865831843
372zq3IK5C0R,yiHM2zbRPO84,NPzG9GmZi6FT,72.4,84.96,1.1734806629834251
4MJN3oH3ANM5,uxdyBzsEist4,yGbPyLPc8PmT,135.0,27.02,0.20014814814814816
d5o3FZYYIMcA,kug7DdWrmPv5,yNuJ972zjSM4,370.0,37.23,0.10062162162162161
8JaWnQ1pAszt,hThqevy1jl8L,w44b3CnkAU44,82.91,29.07,0.35062115546978656
Ak3nmw3djofA,qeL3E0IxNO1b,8cMMpAAFEsxE,1815.91,6.87,0.0037832271423143215
n29Hc2k5P1jS,GlEo5qpg1xUE,KH9VVC2iPaCb,66.0,161.82,2.4518181818181817
BEQxPTfM8Hbe,Uw8MTgu4elOp,A7s2wiNKJ3HW,137.88,50.43,0.3657528285465622
hqYSNjbm8oj4,CmNuLTfTF12l,hd6t04omaVjn,18.04,30.86,1.7106430155210643
vBUJZzxx0fAM,KwqpyCg16vLV,V3iKL8r9W9NR,475.0,51.54,0.10850526315789473
7tKFrtNeRIqm,qLmbezdk0K5o,AvTLykupHOIB,33.57,11.3,0.3366100685135538
RmG8kzKcCqEA,gdE5JoTfnrse,BGPWBRIq3VJB,83.36,32.34,0.3879558541266795
8wLmOpP88HKc,2IAjHEetZ3fG,oMX7XDg7PCkP,475.0,62.17,0.1308842105263158
Y4bpUE9ESn0Z,0l5YGkXDubis,RKad98cTxhSb,28.82,134.25,4.6582234559333795
lc0Jd4FplguP,gFLpkSCLRl6R,lPSCBGdoINhH,100.0,29.63,0.2963
PEIpwITpn6fO,jm5QQDFq1dpL,J3sihYKZ7eem,109.8,63.22,0.5757741347905282
iO138XytG7hk,uvsxFSGK25fP,oAZOntQn2tEJ,21.74,10.38,0.4774609015639375
2PacwBnJiqoN,XMmj9IiAd6RL,JX4iwTS6jjJU,42.89,6.87,0.16017719748193052
7HtOCy8OkWvL,8ng34VjrY6A5,N5BGxhFNHIz2,345.6,57.12,0.16527777777777775
Ivg2hbgGoVZe,yXpALTkJxQcV,RKad98cTxhSb,402.9,19.49,0.048374286423430134
pnpm6KNzjLjg,qDauKcnTHqiF,sfP4huRrus5e,268.88,40.16,0.14936030943171674
GFvAbfEuXrSK,aTvB99TKr10R,fsdM6QZEnGMM,399.2,24.83,0.06219939879759519
Qa19kfe6sONf,MUIEAN159RuU,kYHploWLdvqh,820.05,30.66,0.03738796414852753
nf7EDP4wwXX0,ew1MzSfumFcm,ygJs6VPSMZTk,692.0,239.14,0.3455780346820809
ZFxCpovOgq13,QBv8HkXg9UiD,UOGIrJtSldvd,749.9,221.5,0.29537271636218165
jlQPIloCI5U7,0CPQNBoV9ob3,u3MhLPomw5UN,91.06,116.87,1.28343949044586
K6vWyOEBn29R,SMJy17o6DxU1,2a51UHcJkdrn,8.8,38.66,4.393181818181818
kaVk8vIX2oLj,HVS8Wxq46IS8,mfE47TAJF4NL,84.55,45.96,0.5435836782968658
PPeZQryxUNor,rLSaGSFxW9Fq,s9PULoMk80qE,620.1,16.67,0.026882760845024996
9UIslunqvZI1,NdCL61hvbvdi,2jTASjIU2rIf,265.9,67.11,0.25238811583301995
lq40dbSezlyq,mBDyhxKmTlks,AvTLykupHOIB,419.9,47.55,0.11324124791617052
nV72tHMY4pYB,LCemnnL1mKZM,o2oL0bNm4XdO,17.99,33.24,1.8476931628682605
AqFhUxzGLWpD,EeZZuMPnRd21,m6IJZtqbZBZn,70.23,63.1,0.8984764345721201
ZcqZdVBcO9dZ,COBVlhJPsxtY,QaFphUAb15RL,10.6,22.56,2.128301886792453
AecovuWRwwbp,Th6SHMsyTOMH,Gp2lLacVPwug,59.45,154.56,2.5998317914213622
SrFCPvLZEMbJ,zm8U1cD4lK8K,ONs5GBrcLy6N,56.89,21.22,0.3730005273334505
XIKNBvsyfPqG,sqMjbigywCjl,OnC6iPAbNc8Z,389.89,7.01,0.01797943009566801
vKFLgIaJgA49,vrG7acjqFqyb,B6xdvm9ZtKUi,112.33,38.63,0.3438974450280424
9Ut3kmIFB1LW,uhR7YKVFm3CF,K0qPVGdA91KO,161.0,31.76,0.19726708074534163
ZhoAasqxtWqI,tXxm6uoz57sQ,AvTLykupHOIB,48.65,46.36,0.952929085303186
pUdOmd7HhdYh,AZCrnf1SzQaA,2LEeO1Vk3p6w,181.99,42.5,0.23352931479751635
YKpphuvySKI5,CZvpVACyEgnx,YlP5976VHgAM,70.23,88.82,1.2647016944325784
S76ERBU8E8JF,4WeEqzY4ri5t,yGbPyLPc8PmT,33.41,24.64,0.737503741394792
sMLeUbwkHpb1,HRXu29GwfAUj,Uhxp4jLBVzJq,100.0,64.26,0.6426000000000001
UV4XB41fYwWH,rxR2GdD3XxuJ,cdhcscON47ip,54.3,33.9,0.6243093922651933
iUf91QhBnnuw,xvRCH5GeCMtd,0kd4nvPqfBUC,623.0,33.74,0.05415730337078652
CfG874p3i6pV,QuVUoRZLoMDK,A7s2wiNKJ3HW,799.95,74.27,0.09284330270641913
7mUo6IBDmWWz,TXyNO483fTaN,yWBcmXHhf5dK,750.0,14.4,0.019200000000000002
sgNwhon2aNuS,EG4wDSpFyTth,TuPm19CMKvrM,319.29,137.13,0.42948416799774497
E8LqIhI0iZoX,KsJ0qytYsZlU,2a07LobkzHUx,434.99,83.6,0.19218832616841766
qWcERa2LoU95,BUT9MlE39J7j,UGCjf2WS6Uvy,395.6,27.54,0.06961577350859453
ZnUqdNvHQzWB,6FjrxbT9ClXR,KIHrC3FMX5je,103.01,25.28,0.2454130666925541
zfmtjZcyQbtY,rKXoWNJxVSE7,0Mzbc3aACMOQ,148.5,31.74,0.21373737373737373
xPQ8S0QYjg4P,362Jfj30lqgM,NPzG9GmZi6FT,10.35,39.12,3.7797101449275363
QW06mz86UQFw,d7s1ONCR8psC,XLxN4hdOlYco,475.0,37.93,0.07985263157894737
h5w1dQfj6Hgx,EwPxZVpvycBh,cUodQhgpRajF,42.89,20.9,0.4872930753089298
1ocujIkRfYFi,4KqXdaYcoAEa,WTbhLip6Y9IF,106.6,42.85,0.40196998123827393
WB62fxl0Dk5z,8xArtLnG8jZK,YoyX69dLeh8I,188.8,83.1,0.44014830508474573
rHrxi1ev9oxX,XDUqkIcZu8dq,nhZiNyvHKd8H,164.98,22.56,0.1367438477391199
CmreBe3yHJaI,SsWgwdoPZmhz,vSZb7TLiRrtf,66.0,36.51,0.5531818181818181
uY8QN2rLhuBc,MVUOs7OvBaiQ,B025lNndXwWx,849.5,6.25,0.0073572689817539725
ObXguevMwYU3,82DpsHGTLkGB,coi9xkdo66JI,966.9,12.84,0.013279553211293826
hM3dS1NMPEEX,qUgzeSRhHISA,Th4bn9IrLNod,75.25,24.81,0.32970099667774083
W7GYepwSGbOe,uRiPhca2qKW1,bI5cDrYjs9Qa,514.0,21.04,0.04093385214007782
bRA1YWQuGgRz,rHSTHjYFnJS8,g6AdzghqF6DD,299.99,54.42,0.18140604686822895
7lzftMlG58GT,jWRgHgEfPT4c,h5jBMl1c5nuX,42.89,32.34,0.7540219165306599
LJ6Yrsz8pDbT,h52KdW2BILMg,ZYtbaaPNs62Q,347.45,57.3,0.16491581522521226
PEem8PWgf2wj,56UU351e380i,JfZNvJfa6QJf,669.9,93.14,0.13903567696671146
CI1OkOp8L6Qe,nxhprP2JJoRH,DQDmbEDffCF1,698.9,16.76,0.023980540849907
zIINPe9AlMCB,0pW0IKLw9f9p,yHsOFiqVrV1u,344.0,6.81,0.019796511627906976
uZgfWazKUz9p,FsZuxI7nfcpC,lE80LvZqGUwx,34.05,6.87,0.20176211453744494
U4kYVnt09hJ5,e3A7loHfJNMi,dQCmV6mcOXGX,100.0,21.51,0.2151
bJy7wyILEBZh,CB6qEjWXNaa3,Th4bn9IrLNod,980.0,2.2,0.0022448979591836735
AwXPIAaIicCH,kCOU8tI5ltuW,2ZJaGRSW74BZ,59.65,39.86,0.6682313495389773
End8dSw8zNfQ,nX29LYpDzOZ4,luzDO2kXE6wp,49.97,57.41,1.14888933360016
klKn7X1SSEmT,1Shu25hw8jmU,eOhcPgdVKUYw,266.55,61.32,0.23005064715813167
pYv40jtCxNkE,SBzHIW3zBIIl,LLty41IbV7xo,199.8,61.16,0.30610610610610606
JE3695WKbhPK,uSa4BoYN0fn4,p5XD2Qh1ZGwx,166.66,70.17,0.42103684147365894
eSl3g9aPgKva,65dV08UmZIT2,ScwaavHd7Xqh,125.46,25.34,0.20197672564960945
XRBm3HhQADY6,SLANLZkCbYI1,Mhg6gqpiKkO7,42.89,47.55,1.1086500349731871
KqRdUdKeQDVX,Bn3g3osNpHAZ,gPffp4FvbNru,40.25,11.83,0.29391304347826086
XdjRmJ9XdvHt,wqTpXRtvKpd7,kCGmKvmZymjH,26.77,3.81,0.14232349645125142
MLV0lFzS2PVU,JKV3slbdoXRc,NL7DCrvV2aOD,220.33,89.34,0.4054826850633141
TohoZY0y4iOZ,Si2o8PyGZuyu,7JtHJ8kiNtes,182.9,20.9,0.11427009294696554
pQYGtyHzmdot,u5HseUwG5pp8,VbREMx1xh7Eb,128.99,6.74,0.05225211256686565
fSeWMqeVyBpJ,pSqmZ5ursPGa,TuPm19CMKvrM,111.27,61.32,0.5510919385279052
6ceseGZc05m5,PKYlf0YtERgz,ENekhljjhevR,692.0,46.76,0.06757225433526011
